"code","excluded","topic","type","delivery","level","hasOnDemand","onDemandUrl","captionFileLink","ogImage","title","oneliner","tags","speakers","start"
"LTG407","False","Agents & apps","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1779487666889001AwRY_20260527113146962.avif","From Fragmented Data to Agentic Intelligence at Enterprise Scale—Powered by Fabric + Foundry","In this lightning talk, we demonstrate how to transform fragmented customer experience data into production-ready AI agents—at enterprise scale.","AI|Security|Agents|Foundry Agents|Enterprise","Andy Mutz","2026/06/03 23:20:00"
"LTG450-R1","False","Agents & apps","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1779814187386001geyx_20260527112757349.avif","From Idea to Agent in Minutes: Copilot Studio + Claude Code","Building AI agents usually involves writing instructions, defining skills, structuring knowledge sources, and configuring actions.","Community|MVP","Renato Romao de Souza","2026/06/04 0:00:00"
"LTG450","False","Agents & apps","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1776290805423001iw5c_20260512025940909.avif","From Idea to Agent in Minutes: Copilot Studio + Claude Code","Building AI agents usually involves writing instructions, defining skills, structuring knowledge sources, and configuring actions.","Community|MVP","Renato Romao de Souza","2026/06/03 17:30:00"
"LTGSP492","False","Working with models","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1776888798445001fBEr_20260512031431056.avif","From kernel to agent: Build on-device AI with 2-bit models","Running AI models locally is key to reducing latency, cost, and power usage—but model size remains a constraint.","AI|Compute|Agents|Developer","Ashish Garg, Karthik Vijayan, Morris Novello","2026/06/02 21:30:00"
"LTG406","False","Developer tools & frameworks","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774018712237001rLex_20260512022430307.avif","Get More Than Autocomplete: GitHub Copilot Workflows in Visual Studio","GitHub Copilot in Visual Studio goes far beyond code completion.","Agents|Developer|GitHub Copilot|GitHub|GitHub Copilot CLI|Visual Studio|DevTools|Agentic SDLC","Nik Karpinsky","2026/06/02 23:10:00"
"LTG462","False","Developer tools & frameworks","Lightning Talk","In-person","(300) Advanced","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1776293477835001KbIy_20260512030256571.avif","Hidden gems of Microsoft tools: Dev Proxy and Dev Tunnel","In this session, you’ll discover two lesser-known Microsoft tools: Dev Proxy and Dev Tunnel.","Developer|Community|MVP|DevTools","Alex Thissen","2026/06/03 21:40:00"
"LTGSP488","False","Cloud platform & data","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774543788276001lyfy_20260528130828198.avif","Improve analytic models with Oracle Data Science Agent and Azure OpenAI","Learn how to turn simple conversational prompts into highly accurate predictions within a governed, developer-friendly workflow.","AI|Azure|API|Developer|Data|App Integration","Partha Srinivasan, Can Tuzla","2026/06/02 19:20:00"
"LTG463","False","Developer tools & frameworks","Lightning Talk","In-person","(100) Foundational","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1776293541060001kUtB_20260512030305994.avif","In AI, Specifications Are Not Contracts — They’re Hypotheses","As generative AI becomes part of modern software development, teams are increasingly relying on specifications to guide the behavior of AI agents, copilots, ...","Agents|Developer|GitHub Copilot|GitHub|Community|GitHub Actions|GitHub Enterprise|GitHub Copilot CLI|MVP|DevTools|Agentic SDLC","Julio Arruda","2026/06/03 23:00:00"
"LTG457","False","Cloud platform & data","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1776293115454001KHxE_20260512030150838.avif","Infrastructure for AI: Deploying a Production-Ready Foundation","AI workloads do not just change applications; they change what infrastructure needs to deliver.","Community|MVP","Michel Hubert","2026/06/03 17:10:00"
"LTG416","False","Working with models","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774018715313001r3eu_20260529120925847.avif","Long-horizon coding agents with Claude in Microsoft Foundry","AI-driven coding requires more than code generation, agents must know when work is complete and whether the result is actually correct.","","Sharmila Chockalingam, Caroline Matthews","2026/06/03 0:10:00"
"LTGSP484","False","Developer tools & frameworks","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774392407043001iVGz_20260512023629044.avif","Make sure you understand the code AI is writing","Copilot ships code fast.","AI|Automation|Observability|Outages|Platform Engineering|Reliability|Resiliency|Security|Monitor|Copilot|Developer|GitHub Copilot|GitHub|Visual Studio Code|VS Code|App Developers|GitHub Copilot CLI|Agent Observability|Developer Technologies|Developer Frameworks","Jeff Blankenburg","2026/06/02 21:30:00"
"LTG403","False","Developer tools & frameworks","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774018711742001r2Eh_20260512022402539.avif","MCP does way more than you think","You've connected an MCP server or two.","API|Developer|GitHub Copilot|GitHub|MCP|GitHub Actions|GitHub Enterprise|GitHub Copilot CLI|DevTools","Tyler Leonhardt, Connor Peet","2026/06/03 19:30:00"
"LTG403-R1","False","Developer tools & frameworks","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1778263096083001RXQN_20260512031944204.avif","MCP does way more than you think (Repeat)","You've connected an MCP server or two.","API|Developer|GitHub Copilot|GitHub|MCP|GitHub Actions|GitHub Enterprise|GitHub Copilot CLI|DevTools","Tyler Leonhardt, Connor Peet","2026/06/04 0:00:00"
"LTG440","False","Developer tools & frameworks","Lightning Talk","In-person","(100) Foundational","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774050846671001pphO_20260512023249292.avif","Microsoft Credentials for Developers: See what’s next","AI is changing how code gets written and shipped.","AI|Developer|GitHub Copilot|GitHub|GitHub Copilot CLI|DevTools|Skills","Graeme Malcolm, Aaron Stewart","2026/06/03 21:20:00"
"LTG422","False","Agents & apps","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774018703013001rFaO_20260512021403083.avif","Monetize apps and agents with Microsoft Marketplace","Learn how to build, publish, and monetize apps and agents with Microsoft Marketplace to reach millions of customers and drive scalable growth.","Azure|Agents|Developer|Microsoft for Startups|ISV","Felipe Ospina","2026/06/03 0:30:00"
"LTGSP486","False","Working with models","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774392583909001syyk_20260512023651489.avif","Monitor and optimize GenAI workloads on Azure","Monitoring GenAI applications requires more than traditional telemetry—latency, cost, and model quality all matter.","AI|Azure|Azure SQL|Azure Database for PostgreSQL|Agents|Microsoft Foundry|Foundry Agents|Data|App Developers|ISV|AI Toolkit|Developer Frameworks|Skills|Openclaw|Agentic SDLC","Kate Yoak","2026/06/03 23:20:00"
"LTGSP485","False","Agents & apps","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774392472149001egUQ_20260526104856594.avif","Move AI from pilot to production with UiPath + Microsoft","Many agentic AI solutions stall at pilot stage due to gaps in orchestration and governance.","AI|Copilot|Agents|GitHub Copilot|Agent 365|Copilot Studio|Foundry Agents","Masaki Kumamoto, Sandeep Panda","2026/06/03 20:40:00"
"LTGSP497","False","Developer tools & frameworks","Lightning Talk","In-person","(300) Advanced","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1776888715474001ItwE_20260512031412419.avif","Port x86 Windows apps to ARM on Snapdragon with AI","Learn how to optimize and port Windows apps for ARM on Snapdragon with minimal code changes.","AI|Compute|API|Agents|Developer|Software Development Company|Windows Developer|VS Code|Agents on Windows|App Developers|Win32 Developers|ISV|Secure App Development|Visual Studio|DevTools|App Integration|Open Ecosystem|Developer Technologies|Developer Frameworks|Windows applications|Dev Tools|Development pipeline","Gaurav Goel, Morris Novello","2026/06/03 22:20:00"
"LTG468","False","Developer tools & frameworks","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774051373338001BTGG_20260512023335474.avif","prompts.chat: Building an Open Prompt Ecosystem for the Age of Agents","Agents are getting more capable, but prompts still matter.","Agents|Developer|GitHub Copilot|GitHub|Community|OSS|OSS CI/CD Libraries|GitHub Copilot CLI|DevTools|Agentic SDLC","Fatih Akin","2026/06/03 18:10:00"
"LTG417","False","Working with models","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774018715626001rYEl_20260512022654675.avif","Quick wins for AI model selection with Microsoft Foundry","With hundreds of AI models available, choosing and integrating the right one can be daunting.","","Lee Stott","2026/06/02 22:30:00"
"LTG442","False","Agents & apps","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774050911684001kOEr_20260512023311922.avif","Revora Health: Imagine Cup Finalist Scaling AI Recovery","Scale is the biggest challenge in physical therapy.","Azure|Azure ML|Agents|Microsoft for Startups|Personalization","Surya Kukkapalli","2026/06/03 16:50:00"
"LTG427","False","Agents & apps","Lightning Talk","In-person","(300) Advanced","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774018703795001rM81_20260512021450485.avif","Rubric-Based Evaluation for Real World AI Systems","AI teams need to prove their systems behave responsibly, but turning policies, safety requirements, or product expectations into evaluations is still slow an...","Responsible AI|Governance|Evaluations|Production Systems","Mehrnoosh Sameki, Laura Wolf","2026/06/02 22:50:00"
"LTGSP493","False","Agents & apps","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1776888767709001tN4X_20260512031421430.avif","Run AI coding agents on-device with NPUs","AI-powered coding agents are transforming developer workflows, but most run in the cloud, adding latency, cost, and privacy concerns.","AI|Compute|.NET|Developer|Developer Technologies","Manuj Sabharwal, Gokul Tonpe, Morris Novello","2026/06/03 18:10:00"
"LTG467","False","Responsible AI","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1776295183936001WxNh_20260512030356168.avif","Secure AI Agents in Azure: AI Gateway, Tools, and Trust","See how to secure AI agents in Azure with controls developers can use immediately.","Community|MVP","David Okeyode","2026/06/03 17:30:00"
"LTG412","False","Cloud platform & data","Lightning Talk","In-person","(300) Advanced","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774018707747001rsJI_20260512021847930.avif","Securing AI in production with Microsoft Defender for Cloud","As AI workloads move into production, security blind spots and cloud posture become critical risks.","Security|Azure SQL|GitHub Advanced Security|Foundry IQ|Microsoft Foundry|CP&D|OFT","Jason Berberich, Krishna Sunkavalli","2026/06/02 22:10:00"
"LTG418","False","Working with models","Lightning Talk","In-person","(300) Advanced","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774018715938001rF6X_20260512022703687.avif","Smarter training patterns for better AI models","One-size-fits-all models rarely deliver top results.","","William Liang","2026/06/02 23:30:00"
"LTG443","False","Agents & apps","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1774051017514001eEBs_20260512023325128.avif","SpoilSafe: Imagine Cup Finalist Reducing Food Waste","SpoilSafe is an Azure-powered cold-chain intelligence platform that predicts food freshness in real time.","Azure ML|API|Microsoft for Startups|Microsoft Foundry|Data|GitHub Actions|ISV|App Integration","Rohan Ganesh, Troy McBride, Vivaan Sawant, Advika Vuppala","2026/06/03 17:10:00"
"LTGSP498","False","Developer tools & frameworks","Lightning Talk","In-person","(200) Intermediate","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1776442760322001Fw9z_20260513131419335.avif","Stop vulnerabilities in AI-generated code before they ship","Apps ship in hours with Copilot and Cursor.","AI|Security|Agents|Developer|Azure Copilot|App Developers|Platform Security|Secure App Development|Agentic Security|Developer Technologies","Damien DeHart","2026/06/02 20:00:00"
"LTG464","False","Developer tools & frameworks","Lightning Talk","In-person","(100) Foundational","False","","","https://mediastream.microsoft.com/Build2026/V1/itse/1776293617419001kS86_20260512030315540.avif","Stop Writing Prompts. Start Writing Specs.","Prompt engineering got us started, but it often leads to fragile systems that are hard to maintain and do not inspire confidence.","Agents|Developer|GitHub Copilot|GitHub|Community|GitHub Enterprise|GitHub Copilot CLI|MVP|DevTools|Agentic SDLC","Roelant Dieben","2026/06/03 20:20:00"
